"Program";"Date";"Status";"RPO"
"VERNOTA.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"VERNOTA_MDI.BMP";"17/07/2023 09:38:15";"Prod";"Default"
"VERNOTA_MDI.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"VERNOTA_OCEAN.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"VERSIONPRD.PRW";"23/03/2023 10:54:37";"Prod";"Default"
"VEVEIW01.PRW";"02/10/2020 21:12:12";"Prod";"Default"
"VIEW-CHEQUE.CONTROLLER.TLPP";"08/09/2022 07:20:50";"Prod";"Default"
"VIEW-CHEQUE.DATA.TLPP";"08/09/2022 07:20:50";"Prod";"Default"
"VIEW-CHEQUE.SERVICE.TLPP";"12/06/2023 17:24:34";"Prod";"Default"
"VIEWERROR.PRW";"13/04/2021 14:48:05";"NoAuth";"Custom"
"VIEWSX2UNQ.PRW";"17/07/2023 09:38:15";"Prod";"Default"
"VKEY.CH";"17/07/2023 09:38:17";"Prod";"Default"
"VLDRPO.TLPP";"19/05/2021 16:43:35";"Prod";"Default"
"VOLTAR.BMP";"17/07/2023 09:38:15";"Prod";"Default"
"VOLTAR.GIF";"26/06/2021 10:34:54";"Prod";"Default"
"VOLTAR.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"VOLTAR2.BMP";"17/07/2023 09:38:15";"Prod";"Default"
"VOLTAR2.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"VOLTAR2_OCEAN.BMP";"17/07/2023 09:38:15";"Prod";"Default"
"VOLTAR_OCEAN.BMP";"17/07/2023 09:38:15";"Prod";"Default"
"VO_AUTORIZACAO.PRW";"25/09/2017 11:48:22";"Prod";"Default"
"VO_BENEFICIARIO.PRW";"06/04/2022 17:41:20";"Prod";"Default"
"VO_CONSULTA.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"VO_CONTRATADO.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"VO_DENTE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"VO_EQUIPEPROC.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"VO_GUIA.PRW";"06/04/2022 17:41:20";"Prod";"Default"
"VO_HONORARIO.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"VO_LOTEGUIAS.PRW";"22/12/2021 16:59:44";"Prod";"Default"
"VO_ODONTO.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"VO_OUTRASDESP.PRW";"28/09/2017 11:06:03";"Prod";"Default"
"VO_PROCEDIMENTO.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"VO_PROCGERAL.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"VO_PROCODONTO.PRW";"06/05/2021 16:50:57";"Prod";"Default"
"VO_PROFISSIONAL.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"VO_REEMBOLSO.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"VO_RESUMOINTER.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"VO_SADT.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"VO_VALORTOTAL.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"VPERULES.PRW";"17/07/2023 09:38:14";"Prod";"Default"
"VSCODE_PATCH.TXT";"26/06/2021 10:34:56";"Prod";"Default"
"VSSVER.SCC";"26/06/2021 10:34:56";"Prod";"Default"
"VT100.CH";"17/07/2023 09:38:17";"Prod";"Default"
"VT100.PRG";"17/07/2023 09:38:15";"Prod";"Default"
"VTMONIT.PRW";"09/12/2017 02:35:01";"Prod";"Default"
"VTXFUN.PRW";"10/05/2023 18:42:30";"Prod";"Default"
"VVISS.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WACRMLAY1B.BMP";"26/06/2021 10:34:56";"Prod";"Default"
"WACRMLAY2B.BMP";"26/06/2021 10:34:57";"Prod";"Default"
"WACRMLAY3B.BMP";"26/06/2021 10:34:57";"Prod";"Default"
"WACRMLAY4B.BMP";"26/06/2021 10:34:57";"Prod";"Default"
"WACRMLAY5B.BMP";"26/06/2021 10:34:57";"Prod";"Default"
"WACRMLAY6B.BMP";"26/06/2021 10:34:57";"Prod";"Default"
"WALKTHROUGH.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WALKTHROUGH16.PNG";"26/06/2021 10:34:57";"Prod";"Default"
"WALKTHROUGH16_2.PNG";"26/06/2021 10:34:57";"Prod";"Default"
"WALKTHROUGH16_2_MDI.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WALKTHROUGH16_2_OCEAN.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WALKTHROUGH16_MDI.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WALKTHROUGH16_OCEAN.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WALKTHROUGH32.PNG";"26/06/2021 10:34:57";"Prod";"Default"
"WALKTHROUGH32_MDI.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WALKTHROUGH32_OCEAN.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WALKTHROUGH_MDI.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WALKTHROUGH_OCEAN.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WALKTHRU.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WATCH.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WATCH_MDI.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WATCH_OCEAN.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WAUDITTRAIL.PRW";"17/07/2023 09:38:15";"Prod";"Default"
"WCCOMPONENT.PRW";"19/08/2019 17:06:06";"Prod";"Default"
"WCFIELDSET.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WCFORM.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WCHTML.PRW";"26/01/2022 16:35:02";"Prod";"Default"
"WCLINE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WCPRINT.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WCTABLE.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WEB.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WEBDESKFUNCTIONS.PRW";"14/08/2015 09:53:29";"Prod";"Default"
"WEBDESKINTEGRATION.PRW";"24/05/2021 10:04:36";"Prod";"Default"
"WEBDESKTEST.PRW";"25/06/2021 10:45:36";"Prod";"Default"
"WEBRASKA.JPG";"26/06/2021 10:34:59";"Prod";"Default"
"WEBSERV.PNG";"26/06/2021 10:34:59";"Prod";"Default"
"WEBXFUN.PRW";"17/07/2023 09:38:14";"Prod";"Default"
"WEBXFUNA.PRW";"17/07/2023 09:38:14";"Prod";"Default"
"WEBXFUNB.PRW";"17/07/2023 09:38:14";"Prod";"Default"
"WEB_MDI.BMP";"17/07/2023 09:38:15";"Prod";"Default"
"WEB_MDI.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WEB_OCEAN.BMP";"17/07/2023 09:38:15";"Prod";"Default"
"WEB_OCEAN.PNG";"17/07/2023 09:38:15";"Prod";"Default"
"WF.PRW";"24/09/2018 20:09:28";"Prod";"Default"
"WFA000.PRW";"09/06/2021 17:19:54";"Prod";"Default"
"WFA001.PRW";"17/05/2021 15:07:03";"Prod";"Default"
"WFA002.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFA003.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFA007.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFA008.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFA009.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFA010.PRW";"17/05/2021 15:07:03";"Prod";"Default"
"WFA013.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFA014.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFA015.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFA016.PRW";"19/01/2021 09:12:36";"Prod";"Default"
"WFA017.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFC001.PRW";"27/04/2018 17:09:35";"Prod";"Default"
"WFC002.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFC003.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFC004.PRW";"27/04/2018 17:09:35";"Prod";"Default"
"WFC005.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFC008.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFCHK.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WFCHK_MDI.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WFCHK_OCEAN.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WFCNTA121.PRW";"16/07/2021 18:50:43";"Prod";"Default"
"WFCNTA300.PRW";"16/07/2021 18:50:43";"Prod";"Default"
"WFCNTA300R.PRW";"16/07/2021 18:50:43";"Prod";"Default"
"WFDIALUP.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFFILDEF.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFFILEST.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFGCPA200.PRW";"28/05/2021 14:48:00";"Prod";"Default"
"WFHTML.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFHTTP.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFMAIL.PRW";"17/06/2021 21:08:29";"Prod";"Default"
"WFMAILBOX.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFMATA105.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFMATA110.PRW";"16/07/2021 18:50:43";"Prod";"Default"
"WFMATA120.PRW";"16/07/2021 18:50:43";"Prod";"Default"
"WFMATA311.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFPROCESS.PRW";"18/09/2021 11:00:40";"Prod";"Default"
"WFQUEUE.PRW";"19/09/2019 19:34:00";"Prod";"Default"
"WFRETURN.PRW";"18/11/2020 16:11:52";"Prod";"Default"
"WFSCHED.PRW";"22/02/2021 12:13:00";"Prod";"Default"
"WFSCHEECCAMBIO.PRW";"25/06/2014 17:39:18";"Prod";"Default"
"WFSCHEICCAMBIO.PRW";"25/06/2014 17:39:18";"Prod";"Default"
"WFSCHEICPREV.PRW";"25/06/2014 17:39:18";"Prod";"Default"
"WFSNDRCV.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFSTD.PRW";"28/06/2022 09:22:04";"Prod";"Default"
"WFSTREAM.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFTEST.PRW";"25/06/2021 10:45:36";"Prod";"Default"
"WFTPOP3.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFTRANSD.PRW";"17/05/2021 15:07:03";"Prod";"Default"
"WFTSKDLG.PRW";"31/05/2021 17:51:14";"Prod";"Default"
"WFTSKMAN.PRW";"11/08/2022 15:36:41";"Prod";"Default"
"WFTSKMSG.PRW";"30/11/2020 11:38:11";"Prod";"Default"
"WFTSKWF.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFTSMTP.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFTSXM.PRW";"14/03/2022 16:48:15";"Prod";"Default"
"WFUNCHK.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WFUNCHK_MDI.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WFUNCHK_OCEAN.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WFVISIO.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WFWSXESXF.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WFWSXESXF.PRW";"15/01/2020 16:06:19";"Prod";"Default"
"WINAPI.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WIZARD.BMP";"17/07/2023 09:38:15";"Prod";"Default"
"WIZARDTF.PRW";"27/06/2023 13:56:28";"Prod";"Default"
"WIZARDTFEXEMPLO.PRW";"17/07/2023 09:38:34";"Prod";"Default"
"WIZARD_MDI.JPG";"17/07/2023 09:38:15";"Prod";"Default"
"WIZARD_OCEAN.BMP";"17/07/2023 09:38:15";"Prod";"Default"
"WIZIMP.PRW";"29/06/2023 17:43:47";"Prod";"Default"
"WIZPERF.PRX";"02/06/2017 09:46:05";"Prod";"Default"
"WIZSERIE3.CH";"17/07/2023 09:38:17";"Prod";"Default"
"WIZSERIE3.PRW";"17/07/2023 09:38:15";"Prod";"Default"
"WKFARGNFE.PRW";"26/11/2019 15:30:10";"Prod";"Default"
"WMSA010.PRW";"11/04/2018 11:32:14";"Prod";"Default"
"WMSA020.PRW";"15/01/2019 14:22:03";"Prod";"Default"
"WMSA030.PRW";"04/01/2021 09:16:31";"Prod";"Default"
"WMSA040.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSA050.PRW";"15/01/2019 14:22:03";"Prod";"Default"
"WMSA070.PRW";"04/08/2021 16:49:06";"Prod";"Default"
"WMSA080.PRW";"28/08/2019 17:12:35";"Prod";"Default"
"WMSA090.PRW";"16/10/2020 17:06:24";"Prod";"Default"
"WMSA095.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA100.PRW";"10/05/2021 17:24:12";"Prod";"Default"
"WMSA101.PRW";"08/03/2022 17:05:49";"Prod";"Default"
"WMSA110.PRW";"23/12/2021 16:47:24";"Prod";"Default"
"WMSA130.PRW";"30/07/2020 17:10:18";"Prod";"Default"
"WMSA150.PRW";"17/03/2022 13:56:55";"Prod";"Default"
"WMSA160.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA170.PRW";"28/07/2020 15:45:12";"Prod";"Default"
"WMSA200.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA221.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA225.PRW";"11/03/2022 16:39:50";"Prod";"Default"
"WMSA225A.PRW";"13/04/2022 09:49:35";"Prod";"Default"
"WMSA250.PRW";"18/03/2020 00:18:12";"Prod";"Default"
"WMSA260.PRW";"01/10/2021 08:36:29";"Prod";"Default"
"WMSA280.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA290.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA300.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA310.PRW";"30/07/2020 17:10:18";"Prod";"Default"
"WMSA320.PRW";"25/07/2022 14:39:40";"Prod";"Default"
"WMSA320A.PRW";"01/09/2022 11:45:56";"Prod";"Default"
"WMSA320B.PRW";"18/05/2021 18:41:41";"Prod";"Default"
"WMSA320C.PRW";"22/12/2020 11:07:11";"Prod";"Default"
"WMSA320D.PRW";"04/07/2022 15:09:15";"Prod";"Default"
"WMSA324.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA325.PRW";"19/06/2019 15:21:54";"Prod";"Default"
"WMSA325A.PRW";"19/06/2019 15:21:54";"Prod";"Default"
"WMSA327.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA330.PRW";"16/05/2018 15:43:51";"Prod";"Default"
"WMSA331.PRW";"28/11/2019 17:28:03";"Prod";"Default"
"WMSA331A.PRW";"10/05/2021 17:24:12";"Prod";"Default"
"WMSA332.PRW";"27/09/2021 18:54:15";"Prod";"Default"
"WMSA332A.PRW";"28/03/2022 16:14:47";"Prod";"Default"
"WMSA332B.PRW";"11/09/2019 14:40:53";"Prod";"Default"
"WMSA332C.PRW";"21/11/2019 17:19:46";"Prod";"Default"
"WMSA335.PRW";"03/06/2020 17:59:47";"Prod";"Default"
"WMSA340.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA350.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA360.PRW";"07/04/2020 14:13:40";"Prod";"Default"
"WMSA361.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA370.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA380.PRW";"16/05/2018 15:43:51";"Prod";"Default"
"WMSA381.PRW";"24/05/2019 10:33:49";"Prod";"Default"
"WMSA390.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSA391.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA391A.PRW";"19/11/2019 15:04:16";"Prod";"Default"
"WMSA391B.PRW";"06/03/2019 08:21:36";"Prod";"Default"
"WMSA391C.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA395.PRW";"24/01/2019 11:02:49";"Prod";"Default"
"WMSA395A.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSA395B.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSA395C.PRW";"12/06/2018 18:02:45";"Prod";"Default"
"WMSA395D.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSA400.PRW";"02/06/2017 09:46:05";"Prod";"Default"
"WMSA410.PRW";"13/08/2018 11:21:10";"Prod";"Default"
"WMSA411.PRW";"25/09/2019 15:38:20";"Prod";"Default"
"WMSA412.PRW";"04/02/2020 11:37:12";"Prod";"Default"
"WMSA412A.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA412B.PRW";"15/01/2019 14:22:03";"Prod";"Default"
"WMSA413.PRW";"03/05/2022 14:30:34";"Prod";"Default"
"WMSA413A.PRW";"22/12/2020 11:07:11";"Prod";"Default"
"WMSA413B.PRW";"22/12/2020 11:07:11";"Prod";"Default"
"WMSA420.PRW";"21/08/2018 11:36:16";"Prod";"Default"
"WMSA420A.PRW";"21/08/2018 11:36:16";"Prod";"Default"
"WMSA421.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA421A.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA430.PRW";"03/05/2021 15:46:35";"Prod";"Default"
"WMSA431.PRW";"01/07/2020 17:11:02";"Prod";"Default"
"WMSA440.PRW";"11/09/2019 16:10:25";"Prod";"Default"
"WMSA450.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA470.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA490.PRW";"16/11/2021 21:51:15";"Prod";"Default"
"WMSA495.PRW";"24/02/2020 10:48:02";"Prod";"Default"
"WMSA500.PRW";"04/04/2019 14:23:13";"Prod";"Default"
"WMSA505.PRW";"24/05/2022 09:47:58";"Prod";"Default"
"WMSA508.PRW";"20/12/2021 08:35:08";"Prod";"Default"
"WMSA510.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSA520.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSA520A.PRW";"22/11/2017 10:58:20";"Prod";"Default"
"WMSA530.PRW";"17/09/2021 14:04:08";"Prod";"Default"
"WMSA535.PRW";"15/07/2020 16:23:55";"Prod";"Default"
"WMSA540.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA550.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA560.PRW";"04/03/2022 10:39:47";"Prod";"Default"
"WMSA560A.PRW";"29/09/2021 10:07:42";"Prod";"Default"
"WMSA560B.PRW";"29/09/2021 10:08:06";"Prod";"Default"
"WMSA570.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSA575.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSA580.PRW";"18/12/2019 11:59:44";"Prod";"Default"
"WMSA585.PRW";"30/10/2020 13:46:09";"Prod";"Default"
"WMSA590.PRW";"26/06/2019 10:27:06";"Prod";"Default"
"WMSBCCABASTECIMENTO.PRW";"15/02/2022 08:32:16";"Prod";"Default"
"WMSBCCCONFERENCIAENTRADA.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSBCCCONFERENCIASAIDA.PRW";"18/03/2021 23:20:34";"Prod";"Default"
"WMSBCCCUSTOMIZACAO.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSBCCENDERECAMENTO.PRW";"26/07/2022 14:57:47";"Prod";"Default"
"WMSBCCENDERECAMENTOUNITIZADO.PRW";"05/04/2022 21:49:35";"Prod";"Default"
"WMSBCCMOVIMENTOSERVICO.PRW";"05/07/2022 15:53:24";"Prod";"Default"
"WMSBCCREGRACONVOCACAO.PRW";"12/04/2022 11:40:31";"Prod";"Default"
"WMSBCCSEPARACAO.PRW";"25/03/2022 16:24:57";"Prod";"Default"
"WMSBCCTRANSFERENCIA.PRW";"01/06/2020 15:18:37";"Prod";"Default"
"WMSC010.PRW";"24/03/2022 11:17:31";"Prod";"Default"
"WMSC011.PRW";"21/08/2017 14:38:03";"Prod";"Default"
"WMSC011A.PRW";"21/08/2017 14:38:03";"Prod";"Default"
"WMSC015.PRW";"05/10/2021 16:16:55";"Prod";"Default"
"WMSC015A.PRW";"04/06/2019 17:16:03";"Prod";"Default"
"WMSC015B.PRW";"04/06/2019 17:16:03";"Prod";"Default"
"WMSC015C.PRW";"04/06/2019 17:16:03";"Prod";"Default"
"WMSC015D.PRW";"04/06/2019 17:16:03";"Prod";"Default"
"WMSC020.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSC030.PRW";"11/05/2018 10:50:08";"Prod";"Default"
"WMSC031.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSC035.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSC040.PRW";"29/12/2018 09:08:05";"Prod";"Default"
"WMSDTCBLOQUEIOSALDO.PRW";"03/08/2020 14:32:43";"Prod";"Default"
"WMSDTCBLOQUEIOSALDOITENS.PRW";"30/03/2020 13:44:43";"Prod";"Default"
"WMSDTCCLIENTEENDERECOBLOCADO.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCCONFERENCIAEXPEDICAO.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCCONFERENCIAEXPEDICAOCONFERIDOOPERADOR.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCCONFERENCIAEXPEDICAOITENS.PRW";"28/01/2020 12:29:01";"Prod";"Default"
"WMSDTCDEMANDAUNITIZACAO.PRW";"14/01/2021 17:42:30";"Prod";"Default"
"WMSDTCDEMANDAUNITIZACAOCREATE.PRW";"14/01/2021 13:55:09";"Prod";"Default"
"WMSDTCDEMANDAUNITIZACAODELETE.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCDISTRIBUICAOPRODUTOS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCDISTRIBUICAOPRODUTOSDOCUMENTOSENDERECOS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCDISTRIBUICAOPRODUTOSDOCUMENTOSITENS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCDISTRIBUICAOPRODUTOSITENS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCDISTRIBUICAOPRODUTOSPEDIDOSITENS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCDISTRIBUICAOSEPARACAO.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCDISTRIBUICAOSEPARACAOITENS.PRW";"28/01/2020 12:29:01";"Prod";"Default"
"WMSDTCEMBARQUEEXPEDICAO.PRW";"26/04/2022 14:36:21";"Prod";"Default"
"WMSDTCEMBARQUEEXPEDICAOEMBARQUEOPERADOR.PRW";"22/12/2020 11:07:11";"Prod";"Default"
"WMSDTCEMBARQUEEXPEDICAOITENS.PRW";"26/04/2022 14:36:21";"Prod";"Default"
"WMSDTCENDERECO.PRW";"09/07/2020 15:15:28";"Prod";"Default"
"WMSDTCESTOQUEENDERECO.PRW";"21/09/2022 17:59:53";"Prod";"Default"
"WMSDTCESTRUTURAFISICA.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCETIQUETAUNITIZADOR.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCMONTAGEMDESMONTAGEM.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCMONTAGEMDESMONTAGEMITENS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCMONTAGEMUNITIZADOR.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCMONTAGEMUNITIZADORITENS.PRW";"06/04/2020 14:31:09";"Prod";"Default"
"WMSDTCMONTAGEMVOLUME.PRW";"25/03/2021 17:35:33";"Prod";"Default"
"WMSDTCMONTAGEMVOLUMEITENS.PRW";"13/11/2020 15:10:08";"Prod";"Default"
"WMSDTCMOVIMENTOSESTOQUEENDERECO.PRW";"29/11/2021 15:25:53";"Prod";"Default"
"WMSDTCMOVIMENTOSSERVICOARMAZEM.PRW";"23/08/2022 09:55:30";"Prod";"Default"
"WMSDTCNORMAPALETIZACAO.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCORDEMSERVICO.PRW";"21/09/2022 17:59:53";"Prod";"Default"
"WMSDTCORDEMSERVICOCREATE.PRW";"03/06/2021 11:43:29";"Prod";"Default"
"WMSDTCORDEMSERVICODELETE.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCORDEMSERVICOEXECUTE.PRW";"21/09/2022 08:38:19";"Prod";"Default"
"WMSDTCORDEMSERVICOREVERSE.PRW";"01/07/2022 12:09:15";"Prod";"Default"
"WMSDTCPERCENTUALOCUPACAONORMA.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCPLANODISTRIBUICAO.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCPLANODISTRIBUICAOITENS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCPLANODISTRIBUICAOITENSDISTRIBUIDOS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCPRODUTOCOMPONENTE.PRW";"09/07/2020 15:15:28";"Prod";"Default"
"WMSDTCPRODUTODADOSADICIONAIS.PRW";"09/07/2020 15:15:28";"Prod";"Default"
"WMSDTCPRODUTODADOSGENERICOS.PRW";"09/07/2020 15:15:28";"Prod";"Default"
"WMSDTCPRODUTOLOTE.PRW";"09/07/2020 15:15:28";"Prod";"Default"
"WMSDTCPRODUTOZONA.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCRELACIONAMENTOMOVIMENTOSSERVICOARMAZEM.PRW";"27/09/2021 18:54:15";"Prod";"Default"
"WMSDTCSALDOADISTRIBUIR.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCSEQUENCIAABASTECIMENTO.PRW";"24/11/2021 07:35:21";"Prod";"Default"
"WMSDTCSERVICOTAREFA.PRW";"03/09/2020 14:52:29";"Prod";"Default"
"WMSDTCTAREFAATIVIDADE.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCTRANSFERENCIABLOQUEIOSALDO.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCTRANSFERENCIABLOQUEIOSALDOITENS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCUNITIZADORARMAZENAGEM.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCVOLUME.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCVOLUMECROSSDOCKING.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCVOLUMECROSSDOCKINGITENS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSDTCVOLUMEITENS.PRW";"26/04/2021 15:24:59";"Prod";"Default"
"WMSIMG16.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WMSIMG16_MDI.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WMSIMG16_OCEAN.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WMSIMG32.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WMSIMG32_MDI.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WMSIMG32_OCEAN.PNG";"17/07/2023 09:38:14";"Prod";"Default"
"WMSMODELEVENTMATA246.PRW";"29/12/2018 09:08:05";"Prod";"Default"
